,age,gender,city,position,experience,germany_experience,work_level,main_tech,other_tech,yearly_salary,vacation_days,emp_state,contract_duration,main_language,company_size,company_type,covid_lost,first_word
885,26,Male,Stockholm,ML Engineer,2.5,0.0,Middle,Python/NLP,"Python, AWS, Google Cloud, Kubernetes, Docker",60000.0,30.0,full-time,Unlimited contract,English,1000+,Product,Yes,Python
886,39,Male,Berlin,Software Engineer,15.0,4.0,Lead,Java,"Java / Scala, Google Cloud, Kubernetes",75000.0,24.0,full-time,Unlimited contract,English,51-100,Startup,No,Java
887,32,Male,Copenhagen,Data Scientist,6.0,6.0,Senior,Python,"Python, Azure",92000.0,25.0,full-time,Unlimited contract,English,up to 10,Startup,No,Python
888,27,Female,Lisbon,Backend Developer,3.0,0.0,Middle,Java,"Java / Scala, SQL",17500.0,22.0,full-time,Unlimited contract,English,1000+,Consulting / Agency,No,Java
889,32,Female,Berlin,Software Engineer,2.0,2.0,Middle,Javascript,"Python, Javascript / Typescript, Go",63000.0,27.0,full-time,Unlimited contract,English,101-1000,Product,No,Javascript
890,25,Female,Berlin,Software Engineer,4.0,1.0,Middle,"Scala, Apache Spark","Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",65000.0,28.0,full-time,Unlimited contract,English,101-1000,Product,No,Scala
891,37,Female,Berlin,Data Scientist,7.0,2.0,Head,Python,"SQL, AWS, Docker, Matlab",75000.0,28.0,full-time,Unlimited contract,English,11-50,Startup,No,Python
892,56,Male,Munich,Software Engineer,30.0,19.0,Lead,c++,"Python, C/C++, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker",110000.0,25.0,full-time,Unlimited contract,English,51-100,Product,No,c
893,30,Male,Berlin,Data Scientist,4.5,2.5,Middle,Python,"Python, SQL, AWS, Docker",60000.0,24.0,full-time,Unlimited contract,English,51-100,Startup,No,Python
894,27,Male,Munich,QA Engineer,6.0,4.0,Middle,Python,"Python, C/C++, Docker",70000.0,30.0,full-time,Unlimited contract,English,1000+,Product,No,Python
895,29,Male,Berlin,Software Engineer,6.0,1.0,Senior,Python,"Javascript / Typescript, Google Cloud, Docker",70000.0,27.0,full-time,Unlimited contract,English,1000+,Product,No,Python
896,24,Male,Berlin,Mobile Developer,3.5,0.25,Middle,"Swift, Objective-C",Ruby,70000.0,27.0,full-time,Unlimited contract,English,1000+,Product,No,Swift
897,27,Male,Berlin,Data Engineer,0.0,0.0,Junior,Python,"Python, SQL, Azure, Docker",40000.0,30.0,full-time,Unlimited contract,German,1000+,Consulting / Agency,No,Python
898,40,Male,Berlin,Data Engineer,14.0,0.0,Middle,"BI, DWH, ETL/ELT","Python, SQL, MS SQL Stack, Oracle, Informatica PowerCenter",57000.0,24.0,full-time,Unlimited contract,English,101-1000,Product,No,BI
899,32,Male,Berlin,Backend Developer,9.0,5.0,Senior,Scala,"Go, Google Cloud",90000.0,34.0,full-time,Unlimited contract,English,101-1000,Product,No,Scala
900,32,Male,Berlin,Software Engineer,11.0,1.0,Senior,Scala,"Ruby, Java / Scala, AWS, Kubernetes, Docker",72500.0,27.0,full-time,Unlimited contract,English,1000+,Product,No,Scala
901,30,Male,Berlin,Backend Developer,9.0,1.0,Senior,Scala,"Python, Java / Scala",75000.0,27.0,full-time,Unlimited contract,English,1000+,Startup,No,Scala
902,30,Male,Berlin,Backend Developer,9.0,5.0,Senior,Scala,"Java / Scala, AWS, Kubernetes",85000.0,24.0,full-time,Unlimited contract,English,1000+,Product,No,Scala
903,36,Male,Stuttgart,Mobile Developer,16.0,4.0,Lead,Java,"Kotlin, Java / Scala, SQL, AWS, Docker",62500.0,32.0,full-time,Unlimited contract,English,51-100,Product,No,Java
904,33,Male,Berlin,Software Engineer,7.0,7.0,Senior,C++,Javascript / Typescript,65900.0,30.0,full-time,Unlimited contract,English,1000+,Product,No,C
905,33,Male,Berlin,Engineering Manager,15.0,4.0,Lead,Java,"Kotlin, Java / Scala, AWS, Kubernetes, Docker",85000.0,28.0,full-time,Unlimited contract,English,1000+,Product,No,Java
906,32,Male,Munich,Software Engineer,13.0,7.0,Middle,Java,"Javascript / Typescript, SQL, AWS, Docker",95000.0,30.0,full-time,Unlimited contract,English,1000+,Product,No,Java
907,34,Male,Berlin,Backend Developer,12.0,4.0,Senior,Kotlin,"Go, Rust, Kubernetes",75000.0,27.0,full-time,Unlimited contract,English,1000+,Product,No,Kotlin
908,54,Male,Munich,Software Engineer,25.0,15.0,Middle,Python,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes, Docker",75000.0,29.0,full-time,Unlimited contract,English,1000+,Consulting / Agency,No,Python
909,28,Male,Sevilla,DatabEngineer,4.0,0.0,Middle,GCP,"Python, Java / Scala, R, SQL, Google Cloud",30000.0,24.0,full-time,Unlimited contract,Spanish,51-100,Consulting / Agency,No,GCP
910,28,Female,Berlin,Frontend Developer,5.0,2.0,Senior,javascript,"Google Cloud, Docker",64000.0,28.0,full-time,Unlimited contract,English,1000+,Product,No,javascript
911,38,Male,Berlin,Data Scientist,6.0,3.0,Lead,Python,"R, AWS",110000.0,28.0,full-time,Unlimited contract,English,1000+,Product,No,Python
912,33,Male,Berlin,Software Engineer,11.0,5.0,Senior,Scala,"Java / Scala, SQL",107000.0,24.0,full-time,Unlimited contract,English,1000+,Product,No,Scala
913,36,Male,Berlin,Backend Developer,12.0,0.5,Senior,Python,"SQL, Docker",100000.0,30.0,full-time,Unlimited contract,English,1000+,Startup,No,Python
914,36,Male,Berlin,Software Engineer,15.0,6.0,Senior,PHP,"Kotlin, AWS, Kubernetes, Docker",70000.0,26.0,full-time,Unlimited contract,English,101-1000,Product,No,PHP
915,36,Male,Munich,Software Engineer,15.0,1.0,Senior,PL/SQL,SQL,68000.0,30.0,full-time,Unlimited contract,English,1000+,Consulting / Agency,No,PL
916,35,Female,Munich,Application Consultant,1.5,1.5,Junior,SAP,SAP / ABAP,46000.0,28.0,full-time,Unlimited contract,English,1000+,Consulting / Agency,No,SAP
917,33,Male,Munich,Frontend Developer,10.0,6.0,Senior,Javascript,"Python, Javascript / Typescript",100000.0,30.0,full-time,Unlimited contract,English,101-1000,Startup,No,Javascript
918,33,Male,Stuttgart,Team Lead,12.0,5.0,Lead,PHP,"Javascript / Typescript, SQL, AWS, Docker",70200.0,30.0,full-time,Unlimited contract,German,101-1000,Consulting / Agency,No,PHP
919,31,Male,Berlin,Backend Developer,7.0,2.0,Senior,Go,Go,75000.0,28.0,full-time,Unlimited contract,English,101-1000,Product,No,Go
920,36,Male,Amsterdam,Mobile Developer,14.0,8.0,Senior,Swift,"Kotlin, Javascript / Typescript, AWS",75000.0,20.0,full-time,Unlimited contract,English,11-50,Consulting / Agency,No,Swift
921,31,Male,Berlin,Software Engineer,9.0,5.0,Senior,scala,Java / Scala,85000.0,28.0,full-time,Unlimited contract,English,11-50,Startup,No,scala
922,36,Male,Regensburg,Software Engineer,10.0,10.0,Middle,C#,"Javascript / Typescript, .NET, SQL",66000.0,30.0,full-time,Unlimited contract,German,51-100,Consulting / Agency,No,C
923,37,Male,Munich,DevOps,17.0,1.0,Senior,AWS,"AWS, Azure",90000.0,30.0,full-time,Unlimited contract,English,1000+,Consulting / Agency,No,AWS
924,30,Male,Berlin,Consultant,3.0,3.0,Middle,Java,"Python, R, SQL, Kubernetes, Docker",58000.0,30.0,full-time,Unlimited contract,English,101-1000,Startup,No,Java
925,30,Male,Berlin,Software Engineer,11.0,1.0,Senior,Java / Scala,"Kotlin, Java / Scala, Clojure, Rust, AWS, Kubernetes, Docker",90000.0,29.0,full-time,Unlimited contract,English,1000+,Product,No,Java
926,27,Male,Krakow,QA Engineer,5.0,1.0,Senior,java,Python,35000.0,28.0,full-time,Temporary contract,English,101-1000,Product,No,java
927,33,Female,Munich,Software Engineer,10.0,3.0,Senior,Java,SQL,47500.0,25.0,full-time,Unlimited contract,English,11-50,Outsourse,No,Java
928,35,Male,Ingolstadt,Backend Developer,10.0,4.0,Lead,Magento,PHP,65000.0,25.0,full-time,Unlimited contract,English,11-50,Startup,No,Magento
929,26,Male,Berlin,Backend Developer,5.0,4.0,Middle,Java,AWS,72000.0,30.0,full-time,Unlimited contract,English,1000+,Product,No,Java
930,29,Male,Berlin,Software Engineer,9.0,5.0,Senior,C++,"Python, C/C++, Rust, AWS, Kubernetes, Docker",73000.0,30.0,full-time,Unlimited contract,English,1000+,Product,No,C
931,31,Male,Berlin,Backend Developer,4.0,2.0,Middle,Ruby on Rails,Javascript / Typescript,50000.0,25.0,full-time,Unlimited contract,English,11-50,Product,No,Ruby
932,24,Female,Munich,Software Engineer,0.0,0.0,student,"Python, database technologies","Python, Java / Scala, SQL, AWS",16320.0,10.0,part-time,Unlimited contract,English,11-50,Startup,No,Python
933,36,Male,Berlin,Mobile Developer,10.0,10.0,Middle,Android,Kotlin,68000.0,30.0,full-time,Unlimited contract,English,1000+,Product,No,Android
934,29,Male,Munich,Data Scientist,6.0,5.0,Middle,SQL,Python,70000.0,28.0,full-time,Unlimited contract,English,1000+,Product,No,SQL
935,30,Female,Berlin,Frontend Developer,3.0,3.0,Lead,JavaScript ,"AWS, Docker",57600.0,30.0,full-time,Unlimited contract,English,101-1000,Product,No,JavaScript
936,30,Male,Munich,Software Engineer,8.0,1.0,Senior,PHP,"Javascript / Typescript, SQL, Docker",68000.0,26.0,full-time,Unlimited contract,English,51-100,Product,No,PHP
937,29,Male,Berlin,Backend Developer,5.0,5.0,Senior,Go,"Go, Google Cloud, Kubernetes, Docker",75000.0,25.0,full-time,Unlimited contract,English,101-1000,Product,No,Go
938,34,Male,Berlin,Software Engineer,14.0,4.0,Lead,Java,"Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker",95000.0,30.0,full-time,Unlimited contract,English,1000+,Product,No,Java
939,30,Male,Berlin,Backend Developer,10.0,4.0,Lead,Java,"Python, AWS, Kubernetes, Docker",82000.0,29.0,full-time,Unlimited contract,English,101-1000,Startup,No,Java
940,34,Male,Prague,Backend Developer,14.0,0.0,Lead,C#,"Javascript / Typescript, .NET, Azure, Kubernetes, Docker",90000.0,30.0,full-time,Unlimited contract,English,1000+,Product,No,C
941,27,Male,Munich,Software Engineer,8.0,4.0,Senior,"C++, C#","C/C++, .NET",52000.0,28.0,full-time,Unlimited contract,English,11-50,Product,No,C
942,26,Male,Munich,Mobile Developer,5.0,1.0,Middle,Kotlin,"Kotlin, Java / Scala",65000.0,24.0,full-time,Unlimited contract,Russian,51-100,Startup,No,Kotlin
943,35,Male,Munich,Software Engineer,12.0,5.0,Lead,python,"Javascript / Typescript, SQL, AWS, Docker",100000.0,30.0,full-time,Unlimited contract,English,51-100,Product,No,python
944,44,Male,Munich,Software Architekt,20.0,20.0,Head,Java Backend,"Java / Scala, SQL, Docker",95000.0,30.0,full-time,Unlimited contract,German,101-1000,Product,Yes,Java
945,34,Male,Ingolstadt ,Software Engineer,3.5,3.5,Junior,C++,"Python, C/C++, Docker",55000.0,30.0,full-time,Unlimited contract,German,1000+,Consulting / Agency,No,C
946,31,Male,Munich,Backend Developer,10.0,7.0,Senior,Ruby on Rails,"Python, Kotlin, Ruby, AWS, Docker",85000.0,27.0,full-time,Unlimited contract,English,101-1000,Startup,No,Ruby
947,24,Male,Berlin,Frontend Developer,5.0,2.0,Senior,TypeScript,Javascript / Typescript,68250.0,27.0,full-time,Unlimited contract,English,101-1000,Product,No,TypeScript
948,27,Male,Munich,Software Engineer,7.0,4.0,Middle,.NET,"Javascript / Typescript, .NET, Azure, Kubernetes, Docker",63000.0,30.0,full-time,Unlimited contract,English,51-100,Consulting / Agency,No,nan
949,28,Male,Munich,Software Engineer,7.0,3.0,Middle,Java,"Kotlin, Java / Scala, Go, AWS, Kubernetes, Docker",63000.0,30.0,full-time,Unlimited contract,English,101-1000,Product,No,Java
950,25,Male,Berlin,ML Engineer,5.0,0.5,Middle,Scala,"Python, Javascript / Typescript, Java / Scala, AWS",65000.0,30.0,full-time,Unlimited contract,English,1000+,Product,No,Scala
951,35,Male,Karlsruhe,Software Engineer,12.0,7.0,Senior,".Net, Angular","Javascript / Typescript, .NET, SQL, Azure, Docker",75000.0,28.0,full-time,Unlimited contract,English,1000+,Product,No,nan
952,33,Female,Munich,Testmanager,10.0,2.0,Junior,Java,SQL,60000.0,30.0,full-time,Unlimited contract,German,1000+,Product,No,Java
953,26,Male,Saint-Petersburg,Project Manager,5.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0       3.0
1       4.0
2       6.0
3       1.0
4       6.0
       ... 
1248    5.0
1249    1.5
1250    2.0
1251    7.0
1252    2.0
Name: germany_experience, Length: 1236, dtype: object>",Middle,Python,"Python, .NET, Azure",20000.0,24.0,full-time,Unlimited contract,Russian,1000+,Product,Yes,Python
954,26,Male,Saint-Petersburg,Project Manager,5.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0       3.0
1       4.0
2       6.0
3       1.0
4       6.0
       ... 
1248    5.0
1249    1.5
1250    2.0
1251    7.0
1252    2.0
Name: germany_experience, Length: 1236, dtype: object>",Middle,Python,"Python, .NET, Azure",20000.0,24.0,full-time,Unlimited contract,Russian,1000+,Product,Yes,Python
955,39,Male,Berlin,QA Engineer,7.0,5.0,Senior,Java,"Kotlin, Google Cloud",76000.0,30.0,full-time,Unlimited contract,English,1000+,Product,Yes,Java
956,37,Male,Berlin,Mobile Developer,15.0,5.0,Senior,Android,Kotlin,84700.0,29.0,full-time,Unlimited contract,English,101-1000,Product,No,Android
957,27,Male,Frankfurt,Software Engineer,3.0,1.0,Middle,Qlik,SQL,52000.0,27.0,full-time,Unlimited contract,German,11-50,Product,No,Qlik
958,32,Male,Munich,Software Engineer,10.0,5.0,Head,Scala,"Javascript / Typescript, Java / Scala, SQL, Go, AWS, Docker",95000.0,24.0,full-time,Unlimited contract,English,11-50,Startup,No,Scala
959,28,Male,Berlin,Frontend Developer,5.0,5.0,Middle,JavaScript,Javascript / Typescript,55000.0,30.0,full-time,Unlimited contract,English,101-1000,Product,No,JavaScript
960,34,Male,Zurich,Software Engineer,7.0,2.0,Senior,PHP,PHP,108500.0,25.0,full-time,Unlimited contract,English,11-50,Startup,No,PHP
961,31,Male,Berlin,Backend Developer,9.0,5.0,Senior,Java,"Python, Javascript / Typescript, Java / Scala, SQL, AWS, Docker",70000.0,26.0,full-time,Unlimited contract,English,51-100,Product,Yes,Java
962,39,Male,Munich,IT Operations Manager,15.0,2.0,Lead,PHP,"Python, C/C++, Javascript / Typescript, Java / Scala, Perl, AWS, Docker, Networking, Data Center",110000.0,28.0,full-time,Unlimited contract,English,101-1000,eCommerce,No,PHP
963,26,Male,Saarbrücken,Frontend Developer,7.0,7.0,Middle,JavaScript,"Javascript / Typescript, Docker, HTML, CSS; Adobe XD",38350.0,27.0,full-time,Unlimited contract,German,101-1000,Product,No,JavaScript
964,26,Male,Berlin,DevOps,2.0,2.0,Middle,yaml,"Python, AWS, Kubernetes, Docker, terraform, ansible",65000.0,30.0,full-time,Unlimited contract,English,51-100,Startup,No,yaml
